periodID,statefips,emp_combined,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020_1_22,41,0.373,0.00202,0.0033,0.00515,0.0023
2020_1_22,42,0.166,-0.000813,0.00285,0.00199,0.000515
2020_1_22,44,0.39,0.00123,0.00658,0.00523,0.00469
2020_1_22,45,0.255,0.000449,0.00286,0.00604,0.000726
2020_1_22,46,0.533,.,-1.02E-05,.,-0.000722
2020_1_22,47,0.224,-0.00027,0.00327,0.000398,0.00735
2020_1_22,48,0.345,0.00301,0.00487,0.00344,0.0019
2020_1_22,49,0.508,0.00306,0.0017,0.0108,0.00365
2020_1_22,50,0.0525,-0.00348,0.00211,0.0112,-0.000971
2020_1_22,51,0.146,0.00169,5.19E-04,0.00208,0.00433
2020_1_22,53,0.439,0.00364,0.00356,0.0123,0.00186
2020_1_22,54,0.49,0.0027,-1.26E-04,-0.000289,0.018
2020_1_22,55,0.307,0.00271,0.00479,-0.00012,0.0064
2020_1_22,56,0.661,-0.000204,-0.00658,0.00366,0.0144
2020_1_23,1,0.335,-0.00208,2.75E-04,0.0072,0.00327
2020_1_23,2,0.3,0.00452,0.00288,0.0048,-0.000136
2020_1_23,4,0.0768,0.00159,-0.00994,0.00337,0.00357
2020_1_23,5,-0.044,-0.000597,0.0018,.,-0.00847
2020_1_23,6,0.529,0.00226,0.0053,0.00849,0.00291
2020_1_23,8,0.438,0.00469,0.00334,0.00404,0.00391
2020_1_23,9,0.243,0.00139,0.00573,0.000273,0.00113
2020_1_23,10,0.219,0.000936,0.00359,-0.00441,0.00377
2020_1_23,12,0.428,0.00248,0.00426,0.00632,0.00305
2020_1_23,13,0.276,0.0019,0.00129,0.00471,0.00194
2020_1_23,15,1.48,0.0106,0.0146,0.00493,0.00126
2020_1_23,16,0.699,-0.00119,0.008,0.0196,0.0114
2020_1_23,17,0.365,0.00422,0.00575,0.00465,-0.000458
2020_1_23,18,0.415,0.0042,1.98E-04,0.00734,0.0037
2020_1_23,19,0.446,0.00558,0.0131,-0.0101,0.00543
2020_1_23,20,0.137,-0.00383,0.0131,0.00426,0.000939
2020_1_23,21,0.432,-0.00145,0.0114,0.00284,0.00596
2020_1_23,22,0.473,-0.00134,-0.00107,0.00745,0.00572
2020_1_23,23,0.322,0.00807,0.00344,0.00213,-0.00247
2020_1_23,24,0.183,0.00245,0.00124,0.00349,-0.000622
2020_1_23,25,0.296,0.00134,0.0037,0.00311,0.0041
2020_1_23,26,0.331,-0.000377,-2.49E-04,0.00673,0.00589
2020_1_23,27,0.297,0.00101,0.00285,0.00427,0.0068
2020_1_23,28,0.267,0.00386,0.00531,0.00271,-0.00576
2020_1_23,29,0.18,0.00109,0.00373,0.000414,-0.000305
2020_1_23,30,0.367,0.0044,0.0127,-0.0136,0.00495
2020_1_23,31,-0.385,-0.000355,-0.00792,-0.0167,-0.00218
2020_1_23,32,0.339,0.000193,0.00279,0.0107,-0.00162
2020_1_23,33,0.339,-0.000085,0.0079,0.0064,0.000444
2020_1_23,34,0.309,0.00233,0.00281,0.00545,0.00186
2020_1_23,35,0.675,0.00531,0.00318,0.012,-0.00428
2020_1_23,36,0.425,0.00474,0.00328,0.00601,0.00245
2020_1_23,37,0.233,-0.000288,6.12E-04,0.0061,0.00346
2020_1_23,38,0.897,0.00783,0.00569,0.00938,.
2020_1_23,39,0.141,0.00144,4.68E-04,0.00463,0.000596
2020_1_23,40,0.392,0.0006,0.0119,0.00279,0.00647
2020_1_23,41,0.457,0.00269,0.00337,0.00671,0.00282
2020_1_23,42,0.189,-0.000729,0.00297,0.00218,0.000532
2020_1_23,44,0.414,0.00191,0.00679,0.00606,0.00344
2020_1_23,45,0.275,0.000958,0.00335,0.00681,0.000969
2020_1_23,46,0.493,.,-2.07E-04,.,-0.00178
2020_1_23,47,0.294,-0.000437,0.00419,0.00142,0.00832
2020_1_23,48,0.463,0.00457,0.00533,0.00502,0.00317
2020_1_23,49,0.6,0.00256,8.65E-04,0.0156,0.00377
2020_1_23,50,0.114,-0.00325,0.00395,0.0105,0.00145
2020_1_23,51,0.169,0.00281,7.81E-05,0.00307,0.00263
2020_1_23,53,0.463,0.00325,0.00433,0.0143,0.000218
2020_1_23,54,0.483,0.00299,-0.0027,-0.000741,0.0228
2020_1_23,55,0.347,0.00292,0.00536,0.000109,0.00757
2020_1_23,56,0.757,-0.000805,-0.0028,0.00448,0.0175
2020_1_24,1,0.42,-0.00242,-3.53E-04,0.00805,0.00391
2020_1_24,2,0.349,0.00492,0.00302,0.00626,-0.000159
2020_1_24,4,0.153,0.00162,-0.00889,0.0039,0.00416
2020_1_24,5,0.163,-0.00111,0.00358,.,0.000557
2020_1_24,6,0.606,0.00249,0.00586,0.00961,0.00396
2020_1_24,8,0.481,0.00496,0.00446,0.00516,0.00406
2020_1_24,9,0.273,0.00172,0.00567,-0.000346,0.000915
2020_1_24,10,0.274,0.00153,0.00552,-0.00464,0.00325
2020_1_24,12,0.505,0.00338,0.00448,0.00711,0.00434
2020_1_24,13,0.331,0.00239,0.00153,0.00518,0.00252
2020_1_24,15,1.56,0.0118,0.0131,0.00839,0.00162
2020_1_24,16,0.939,-0.000728,0.0103,0.0246,0.0164
2020_1_24,17,0.431,0.00465,0.00663,0.00513,0.00208
2020_1_24,18,0.43,0.00477,-4.42E-04,0.00811,0.00393
2020_1_24,19,0.515,0.00774,0.0137,-0.0106,0.00589
2020_1_24,20,0.107,-0.00579,0.0152,0.00508,0.000796
2020_1_24,21,0.506,-0.00149,0.012,0.00399,0.0058
2020_1_24,22,0.573,-0.000491,-0.00192,0.00851,0.00621
2020_1_24,23,0.348,0.00831,0.00391,0.00269,-0.00348
2020_1_24,24,0.154,0.00241,-5.72E-04,0.00402,-0.000723
2020_1_24,25,0.312,0.0011,0.00425,0.00324,0.00388
2020_1_24,26,0.368,-0.000468,1.40E-04,0.00737,0.00677
2020_1_24,27,0.303,0.000379,0.00297,0.00534,0.00573
2020_1_24,28,0.26,-0.00113,0.00537,0.00272,-0.00119
2020_1_24,29,0.173,0.000893,0.00388,0.00077,0.000483
2020_1_24,30,0.353,0.00435,0.0122,-0.0123,0.00544
2020_1_24,31,-0.499,-0.000373,-0.0058,-0.026,-0.00181
2020_1_24,32,0.41,0.000547,0.00376,0.0115,-0.000376
2020_1_24,33,0.366,-0.000565,0.00879,0.00694,0.000531
2020_1_24,34,0.345,0.00305,0.00312,0.006,0.00192
2020_1_24,35,0.826,0.00485,0.00445,0.0133,-0.00403
2020_1_24,36,0.472,0.00539,0.00335,0.00726,0.00274
2020_1_24,37,0.236,-0.000195,-8.18E-04,0.0069,0.00353
2020_1_24,38,0.971,0.00584,0.00614,0.0104,.
2020_1_24,39,0.169,0.00152,-7.83E-05,0.00586,0.00076
2020_1_24,40,0.424,0.000254,0.0132,0.00232,0.00707
2020_1_24,41,0.532,0.00323,0.00338,0.0082,0.00328
2020_1_24,42,0.208,-0.000652,0.003,0.00239,0.000553
2020_1_24,44,0.43,0.00243,0.00679,0.00686,0.00229
2020_1_24,45,0.29,0.00152,0.00371,0.00741,0.00125
2020_1_24,46,0.429,.,-4.29E-04,.,-0.00237
2020_1_24,47,0.354,-0.000709,0.00504,0.00243,0.00902
2020_1_24,48,0.576,0.00609,0.00563,0.00653,0.00455
2020_1_24,49,0.675,0.00214,-1.15E-04,0.0197,0.00383
2020_1_24,50,0.171,-0.00297,0.00563,0.00983,0.00378
2020_1_24,51,0.186,0.00364,-4.21E-04,0.00395,0.000966
2020_1_24,53,0.486,0.00284,0.00511,0.0161,-0.00136
2020_1_24,54,0.472,0.00298,-0.00515,-0.0011,0.0274
2020_1_24,55,0.378,0.00301,0.00573,0.000463,0.00847
2020_1_24,56,0.83,-0.00151,0.00125,0.00542,0.0198
2020_1_25,1,0.506,-0.00268,-8.65E-04,0.00868,0.00483
2020_1_25,2,0.39,0.00519,0.00291,0.00776,-0.000312
2020_1_25,4,0.243,0.00169,-0.00735,0.00443,0.00495
2020_1_25,5,0.357,-0.00157,0.00528,.,0.00921
2020_1_25,6,0.679,0.00277,0.00637,0.0107,0.00509
2020_1_25,8,0.516,0.00507,0.00541,0.00624,0.00417
2020_1_25,9,0.298,0.00201,0.00534,-0.000919,0.000778
2020_1_25,10,0.322,0.00227,0.00713,-0.00454,0.00238
2020_1_25,12,0.579,0.00419,0.00469,0.00781,0.00564
2020_1_25,13,0.381,0.00282,0.00184,0.00543,0.00311
2020_1_25,15,1.55,0.0128,0.0117,0.0124,0.0017
2020_1_25,16,1.19,0.000237,0.0126,0.0294,0.0213
2020_1_25,17,0.49,0.00484,0.00741,0.00563,0.00489
2020_1_25,18,0.444,0.00524,-0.00119,0.00888,0.00445
2020_1_25,19,0.559,0.00945,0.0139,-0.0107,0.00614
2020_1_25,20,0.0789,-0.00755,0.0169,0.00582,0.000734
2020_1_25,21,0.575,-0.00143,0.0125,0.00506,0.00567
2020_1_25,22,0.673,0.000553,-0.00238,0.00924,0.00701
2020_1_25,23,0.369,0.00849,0.00422,0.00331,-0.00447
2020_1_25,24,0.127,0.00222,-0.00218,0.00446,-0.000736
2020_1_25,25,0.322,0.000869,0.00466,0.00344,0.00357
2020_1_25,26,0.392,-0.000622,3.66E-04,0.00784,0.00756
2020_1_25,27,0.301,-0.000316,0.00308,0.00622,0.00462
2020_1_25,28,0.267,-0.00549,0.0056,0.00278,0.00341
2020_1_25,29,0.161,0.000301,0.00389,0.00117,0.00161
2020_1_25,30,0.338,0.00442,0.0113,-0.011,0.00609
2020_1_25,31,-0.598,-0.000308,-0.00381,-0.0339,-0.00134
2020_1_25,32,0.488,0.00107,0.00481,0.0121,0.001
2020_1_25,33,0.382,-0.00117,0.00935,0.00741,0.000598
2020_1_25,34,0.376,0.00374,0.00342,0.00644,0.00189
2020_1_25,35,0.981,0.00447,0.00611,0.0145,-0.0031
2020_1_25,36,0.511,0.00589,0.00336,0.00844,0.00301
2020_1_25,37,0.242,-0.0000371,-0.00218,0.00767,0.00372
2020_1_25,38,0.988,0.00282,0.00659,0.0109,.
2020_1_25,39,0.196,0.0016,-5.28E-04,0.00692,0.00101
2020_1_25,40,0.457,0.0000433,0.0143,0.00183,0.00758
2020_1_25,41,0.603,0.00373,0.00334,0.0096,0.00368
2020_1_25,42,0.226,-0.000559,0.00296,0.00263,0.000612
2020_1_25,44,0.441,0.00274,0.00652,0.00761,0.00143
2020_1_25,45,0.309,0.00229,0.00398,0.0079,0.0016
2020_1_25,46,0.373,.,-3.59E-04,.,-0.0021
2020_1_25,47,0.405,-0.00111,0.00579,0.00339,0.00961
2020_1_25,48,0.686,0.00755,0.00579,0.00804,0.0061
2020_1_25,49,0.737,0.00194,-0.00126,0.0233,0.00391
2020_1_25,50,0.221,-0.00266,0.00705,0.0093,0.00579
2020_1_25,51,0.2,0.00424,-9.52E-04,0.0048,-0.000651
2020_1_25,53,0.51,0.00244,0.0059,0.0178,-0.00274
2020_1_25,54,0.476,0.00312,-0.00714,-0.0011,0.0318
2020_1_25,55,0.399,0.00293,0.00587,0.000973,0.00909
2020_1_25,56,0.888,-0.00279,0.00576,0.00635,0.0222
2020_1_26,1,0.59,-0.00288,-0.0012,0.00918,0.0055
2020_1_26,2,0.423,0.00554,0.00261,0.00927,-0.000539
2020_1_26,4,0.342,0.00178,-0.00543,0.00497,0.00575
2020_1_26,5,0.522,-0.00186,0.00683,.,0.0168
2020_1_26,6,0.748,0.00307,0.00685,0.0116,0.00625
2020_1_26,8,0.54,0.00509,0.00621,0.00725,0.00405
2020_1_26,9,0.318,0.00223,0.00475,-0.00141,0.000756
2020_1_26,10,0.358,0.00278,0.00841,-0.00422,0.0013
2020_1_26,12,0.651,0.00492,0.00494,0.00841,0.00683
2020_1_26,13,0.424,0.0032,0.00219,0.00551,0.00356
2020_1_26,15,1.45,0.0138,0.0108,0.0163,0.00169
2020_1_26,16,1.42,0.00114,0.0146,0.034,0.0261
2020_1_26,17,0.543,0.00486,0.00813,0.00607,0.00783
2020_1_26,18,0.459,0.00558,-0.00202,0.00971,0.00503
2020_1_26,19,0.589,0.011,0.014,-0.0109,0.00625
2020_1_26,20,0.0564,-0.00904,0.018,0.00652,0.000681
2020_1_26,21,0.639,-0.00136,0.0129,0.00606,0.00558
2020_1_26,22,0.764,0.00179,-0.00247,0.00962,0.00775
2020_1_26,23,0.386,0.0087,0.00434,0.00403,-0.00547
2020_1_26,24,0.101,0.00183,-0.00355,0.00485,-0.000787
2020_1_26,25,0.326,0.000627,0.00492,0.00372,0.00319
2020_1_26,26,0.405,-0.000805,4.37E-04,0.00819,0.00809
2020_1_26,27,0.3,-0.00081,0.00324,0.00696,0.0035
2020_1_26,28,0.278,-0.00899,0.00585,0.00269,0.00766
2020_1_26,29,0.149,-0.000372,0.00378,0.00166,0.00284
2020_1_26,30,0.324,0.00433,0.0102,-0.00984,0.00666
2020_1_26,31,-0.685,-0.000377,-0.00211,-0.0404,-0.000792
2020_1_26,32,0.569,0.00172,0.0059,0.0127,0.0024
2020_1_26,33,0.385,-0.00187,0.00956,0.00778,0.000606
2020_1_26,34,0.402,0.00438,0.00372,0.00678,0.00175
2020_1_26,35,1.14,0.00424,0.00822,0.0154,-0.0017
2020_1_26,36,0.542,0.00623,0.00331,0.00957,0.00326
2020_1_26,37,0.25,0.00011,-0.00346,0.00844,0.00386
2020_1_26,38,0.965,-0.000629,0.00699,0.0114,.
2020_1_26,39,0.221,0.00162,-8.56E-04,0.00779,0.00128
2020_1_26,40,0.489,-0.000076,0.0154,0.00129,0.00788
2020_1_26,41,0.667,0.00413,0.00324,0.0109,0.00399
2020_1_26,42,0.243,-0.00052,0.00288,0.00293,0.000709
2020_1_26,44,0.447,0.00282,0.00601,0.00835,0.000884
2020_1_26,45,0.326,0.00309,0.00418,0.00827,0.00191
2020_1_26,46,0.307,.,-3.45E-04,.,-0.00135
2020_1_26,47,0.447,-0.00156,0.00648,0.0043,0.00991
2020_1_26,48,0.79,0.00885,0.00583,0.00945,0.00769
2020_1_26,49,0.78,0.0019,-0.00252,0.0262,0.00391
2020_1_26,50,0.259,-0.00243,0.00824,0.00892,0.00744
2020_1_26,51,0.211,0.00454,-0.00149,0.00552,-0.00224
2020_1_26,53,0.535,0.00204,0.00676,0.0193,-0.00404
2020_1_26,54,0.482,0.00306,-0.00873,-0.000952,0.0358
2020_1_26,55,0.411,0.00269,0.0058,0.00163,0.00945
2020_1_26,56,0.934,-0.00397,0.0105,0.00743,0.0243
2020_1_27,1,0.672,-0.00308,-0.00133,0.00956,0.00592
2020_1_27,2,0.45,0.00594,0.00212,0.0108,-0.000835
2020_1_27,4,0.45,0.00194,-0.00325,0.00552,0.00657
2020_1_27,5,0.652,-0.00201,0.00821,.,0.0231
2020_1_27,6,0.813,0.0034,0.0073,0.0126,0.0075
2020_1_27,8,0.558,0.00502,0.0069,0.00817,0.00376
2020_1_27,9,0.333,0.00242,0.00395,-0.00182,0.000865
2020_1_27,10,0.384,0.00309,0.00935,-0.00371,0.000142
2020_1_27,12,0.719,0.00555,0.00522,0.00891,0.00792
2020_1_27,13,0.462,0.00355,0.00258,0.00547,0.00389
2020_1_27,15,1.28,0.0148,0.0104,0.0201,0.00159
2020_1_27,16,1.65,0.00197,0.0163,0.0383,0.0306
2020_1_27,17,0.588,0.00472,0.00879,0.00647,0.0108
2020_1_27,18,0.473,0.00582,-0.00289,0.0106,0.00565
2020_1_27,19,0.608,0.0126,0.014,-0.0111,0.00627
2020_1_27,20,0.0388,-0.0103,0.0186,0.00721,0.000632
2020_1_27,21,0.698,-0.00129,0.0132,0.007,0.00555
2020_1_27,22,0.846,0.00317,-0.00221,0.00971,0.00843
2020_1_27,23,0.399,0.00893,0.0043,0.00485,-0.00643
2020_1_27,24,0.0764,0.00127,-0.0047,0.00519,-0.000906
2020_1_27,25,0.324,0.000381,0.00504,0.00409,0.00275
2020_1_27,26,0.409,-0.00102,3.75E-04,0.00841,0.00841
2020_1_27,27,0.3,-0.00111,0.00342,0.00757,0.00244
2020_1_27,28,0.294,-0.0116,0.00614,0.00248,0.0115
2020_1_27,29,0.139,-0.00111,0.00357,0.00225,0.00417
2020_1_27,30,0.31,0.00404,0.00874,-0.00874,0.00719
2020_1_27,31,-0.76,-0.000559,-6.94E-04,-0.0456,-0.000138
2020_1_27,32,0.653,0.00247,0.00699,0.0133,0.00377
2020_1_27,33,0.378,-0.00261,0.00945,0.00808,0.00055
2020_1_27,34,0.424,0.00496,0.00402,0.00705,0.00152
2020_1_27,35,1.3,0.00421,0.0107,0.0163,0.0000768
2020_1_27,36,0.567,0.00643,0.0032,0.0106,0.00347
2020_1_27,37,0.26,0.000243,-0.00464,0.00921,0.00396
2020_1_27,38,0.913,-0.00427,0.00736,0.0119,.
2020_1_27,39,0.247,0.00157,-0.00104,0.00848,0.00158
2020_1_27,40,0.52,-0.000102,0.0165,0.000687,0.00799
2020_1_27,41,0.726,0.00442,0.0031,0.0122,0.00422
2020_1_27,42,0.259,-0.000526,0.00279,0.00329,0.000861
2020_1_27,44,0.447,0.00271,0.00524,0.0091,0.000631
2020_1_27,45,0.34,0.00388,0.00431,0.00853,0.00216
2020_1_27,46,0.231,.,-4.21E-04,.,-0.000191
2020_1_27,47,0.479,-0.00206,0.00713,0.00516,0.00996
2020_1_27,48,0.885,0.00997,0.00577,0.0108,0.00928
2020_1_27,49,0.806,0.00199,-0.00387,0.0284,0.00383
2020_1_27,50,0.282,-0.00235,0.00921,0.00869,0.00868
2020_1_27,51,0.219,0.00459,-0.00202,0.00612,-0.0038
2020_1_27,53,0.563,0.00164,0.00769,0.0206,-0.00524
2020_1_27,54,0.492,0.00277,-0.00994,-0.000642,0.0391
2020_1_27,55,0.416,0.00231,0.00555,0.0024,0.00961
2020_1_27,56,0.972,-0.00505,0.0153,0.00863,0.026
2020_1_28,1,0.742,-0.00337,-0.00126,0.00984,0.00557
2020_1_28,2,0.465,0.00632,0.00147,0.0123,-0.00144
2020_1_28,4,0.559,0.00215,-9.51E-04,0.00608,0.00722
2020_1_28,5,0.742,-0.00205,0.00947,.,0.0278
2020_1_28,6,0.875,0.00374,0.00773,0.0134,0.00882
2020_1_28,8,0.565,0.00488,0.00747,0.00895,0.00314
2020_1_28,9,0.342,0.00255,0.00296,-0.00214,0.00109
2020_1_28,10,0.402,0.00317,0.00999,-0.00306,-0.000989
2020_1_28,12,0.782,0.00609,0.00555,0.00928,0.00881
2020_1_28,13,0.49,0.0038,0.00301,0.00534,0.00393
2020_1_28,15,1.03,0.0158,0.0106,0.0237,0.00136
2020_1_28,16,1.86,0.00273,0.0177,0.0424,0.0347
2020_1_28,17,0.622,0.00443,0.00937,0.00678,0.0135
2020_1_28,18,0.484,0.006,-0.00376,0.0116,0.00598
2020_1_28,19,0.611,0.014,0.0139,-0.0115,0.00601
2020_1_28,20,0.0237,-0.0114,0.0187,0.00792,0.000473
2020_1_28,21,0.75,-0.00129,0.0134,0.00788,0.00541
2020_1_28,22,0.912,0.0046,-0.00168,0.00955,0.00876
2020_1_28,23,0.407,0.00916,0.00408,0.00575,-0.00738
2020_1_28,24,0.0505,0.000553,-0.00569,0.0055,-0.00123
2020_1_28,25,0.318,0.000133,0.00502,0.00452,0.00226
2020_1_28,26,0.404,-0.00125,2.11E-04,0.00852,0.00842
2020_1_28,27,0.299,-0.00126,0.00362,0.00806,0.00134
2020_1_28,28,0.31,-0.0133,0.00641,0.00219,0.0145
2020_1_28,29,0.125,-0.00192,0.00324,0.00286,0.00522
2020_1_28,30,0.288,0.00358,0.00693,-0.00774,0.00754
2020_1_28,31,-0.824,-0.000858,4.25E-04,-0.0495,0.000371
2020_1_28,32,0.735,0.00327,0.00807,0.0139,0.005
2020_1_28,33,0.362,-0.0033,0.00905,0.00832,0.000417
2020_1_28,34,0.442,0.00545,0.00431,0.00726,0.00121
2020_1_28,35,1.45,0.0043,0.0133,0.0169,0.00194
2020_1_28,36,0.587,0.00652,0.00306,0.0116,0.00365
2020_1_28,37,0.266,0.000358,-0.00573,0.0098,0.0038
2020_1_28,38,0.841,-0.00781,0.0077,0.0124,.
2020_1_28,39,0.271,0.00144,-0.00108,0.00901,0.00182
2020_1_28,40,0.548,-0.0000466,0.0176,2.07E-07,0.00786
2020_1_28,41,0.778,0.0046,0.00292,0.0134,0.00431
2020_1_28,42,0.274,-0.000577,0.00271,0.00369,0.00103
2020_1_28,44,0.443,0.00244,0.00419,0.00986,0.000611
2020_1_28,45,0.348,0.00463,0.00439,0.00868,0.00224
2020_1_28,46,0.138,.,-6.22E-04,.,0.000688
2020_1_28,47,0.5,-0.00257,0.00774,0.00592,0.00962
2020_1_28,48,0.967,0.0109,0.00564,0.0119,0.0106
2020_1_28,49,0.817,0.00218,-0.00527,0.0301,0.00357
2020_1_28,50,0.289,-0.00249,0.00996,0.00859,0.00948
2020_1_28,51,0.223,0.00446,-0.00251,0.00654,-0.00539
2020_1_28,53,0.592,0.00121,0.00868,0.0219,-0.00649
2020_1_28,54,0.489,0.00203,-0.0109,-0.00024,0.0416
2020_1_28,55,0.414,0.00179,0.00515,0.00321,0.00957
2020_1_28,56,0.998,-0.00606,0.0203,0.00993,0.0265
2020_1_29,1,0.81,-0.00374,-9.31E-04,0.0101,0.00509
2020_1_29,2,0.473,0.0066,6.78E-04,0.0138,-0.00203
2020_1_29,4,0.671,0.00249,0.00136,0.00667,0.00799
2020_1_29,5,0.797,-0.00198,0.0106,.,0.031
2020_1_29,6,0.936,0.00408,0.00814,0.0142,0.0104
2020_1_29,8,0.569,0.00472,0.00796,0.00963,0.00248
2020_1_29,9,0.346,0.00264,0.00184,-0.00236,0.00144
2020_1_29,10,0.415,0.00305,0.0104,-0.00227,-0.00194
2020_1_29,12,0.842,0.00657,0.00593,0.00958,0.00961
2020_1_29,13,0.518,0.00402,0.0035,0.00519,0.00398
2020_1_29,15,0.735,0.017,0.0113,0.0269,0.00113
2020_1_29,16,2.06,0.00338,0.0191,0.0462,0.0385
2020_1_29,17,0.65,0.00401,0.00989,0.00707,0.0162
2020_1_29,18,0.498,0.00613,-0.00459,0.0126,0.0063
2020_1_29,19,0.613,0.0153,0.0138,-0.0117,0.00576
2020_1_29,20,0.0126,-0.0123,0.0182,0.00869,0.000362
2020_1_29,21,0.801,-0.00129,0.0135,0.00879,0.00536
2020_1_29,22,0.968,0.00596,-9.48E-04,0.00921,0.00914
2020_1_29,23,0.411,0.00933,0.00375,0.0067,-0.00822
2020_1_29,24,0.0257,-0.000255,-0.00657,0.00578,-0.00162
2020_1_29,25,0.306,-0.000125,0.00487,0.00498,0.00174
2020_1_29,26,0.395,-0.0015,-2.34E-06,0.00856,0.00838
2020_1_29,27,0.298,-0.00127,0.00379,0.00847,0.000388
2020_1_29,28,0.332,-0.0143,0.00668,0.00188,0.0172
2020_1_29,29,0.118,-0.00275,0.00288,0.00349,0.00652
2020_1_29,30,0.266,0.00313,0.00465,-0.00677,0.008
2020_1_29,31,-0.872,-0.00126,0.0013,-0.0523,0.00107
2020_1_29,32,0.816,0.00414,0.00907,0.0145,0.00615
2020_1_29,33,0.344,-0.0038,0.00846,0.00851,0.000251
2020_1_29,34,0.458,0.00585,0.0046,0.00744,0.000885
2020_1_29,35,1.6,0.00466,0.0161,0.0174,0.00389
2020_1_29,36,0.602,0.00652,0.00288,0.0126,0.00381
2020_1_29,37,0.276,0.000498,-0.00672,0.0105,0.0037
2020_1_29,38,0.761,-0.0111,0.00802,0.0129,.
2020_1_29,39,0.297,0.00122,-9.45E-04,0.00943,0.00212
2020_1_29,40,0.575,0.000104,0.0187,-0.000706,0.0076
2020_1_29,41,0.828,0.0047,0.00273,0.0146,0.00435
2020_1_29,42,0.288,-0.000643,0.00268,0.00412,0.00129
2020_1_29,44,0.433,0.00208,0.00283,0.0106,0.000736
2020_1_29,45,0.35,0.00531,0.00443,0.00876,0.00227
2020_1_29,46,0.049,.,-9.85E-04,.,0.00227
2020_1_29,47,0.517,-0.0031,0.0083,0.00668,0.00919
2020_1_29,48,1.04,0.0116,0.0055,0.013,0.0119
2020_1_29,49,0.818,0.00242,-0.00669,0.0314,0.00328
2020_1_29,50,0.279,-0.00291,0.0105,0.00859,0.00986
2020_1_29,51,0.226,0.00426,-0.00293,0.00685,-0.00692
2020_1_29,53,0.63,0.000821,0.00975,0.0231,-0.00751
2020_1_29,54,0.489,0.00109,-0.0116,0.000324,0.0435
2020_1_29,55,0.407,0.00118,0.00464,0.00407,0.00949
2020_1_29,56,1.02,-0.00702,0.0255,0.0113,0.027
2020_1_30,1,0.877,-0.00417,-2.94E-04,0.0103,0.00456
2020_1_30,2,0.47,0.00663,-3.08E-04,0.0152,-0.00259
2020_1_30,4,0.784,0.00298,0.00356,0.00731,0.00886
2020_1_30,5,0.821,-0.00192,0.0116,.,0.033
2020_1_30,6,0.998,0.00442,0.00854,0.015,0.0122
2020_1_30,8,0.571,0.00458,0.00838,0.0102,0.00183
2020_1_30,9,0.345,0.00266,6.57E-04,-0.00249,0.00192
2020_1_30,10,0.429,0.00279,0.0106,-0.0014,-0.00259
2020_1_30,12,0.9,0.00701,0.00636,0.00981,0.0104
2020_1_30,13,0.546,0.00418,0.00405,0.0051,0.00408
2020_1_30,15,0.396,0.0181,0.0125,0.0297,0.000796
2020_1_30,16,2.25,0.0039,0.0203,0.0498,0.0419
2020_1_30,17,0.672,0.0035,0.0103,0.00733,0.0185
2020_1_30,18,0.512,0.00627,-0.00534,0.0137,0.00652
2020_1_30,19,0.618,0.0166,0.0138,-0.0119,0.00557
2020_1_30,20,0.00432,-0.0131,0.0172,0.00954,0.000229
2020_1_30,21,0.849,-0.00126,0.0135,0.00969,0.00529
2020_1_30,22,1.01,0.00719,-1.31E-04,0.00874,0.00958
2020_1_30,23,0.408,0.00939,0.00333,0.00766,-0.00894
2020_1_30,24,1.14E-04,-0.0011,-0.0074,0.00605,-0.00222
2020_1_30,25,0.289,-0.0004,0.00463,0.00546,0.00119
2020_1_30,26,0.386,-0.00177,-2.10E-04,0.00853,0.0083
2020_1_30,27,0.297,-0.0012,0.00392,0.00886,-0.000466
2020_1_30,28,0.366,-0.0145,0.00701,0.00157,0.0197
2020_1_30,29,0.117,-0.00354,0.00248,0.00412,0.00776
2020_1_30,30,0.241,0.00287,0.00191,-0.00604,0.00861
2020_1_30,31,-0.905,-0.00171,0.00198,-0.0542,0.00197
2020_1_30,32,0.894,0.00503,0.00994,0.015,0.00716
2020_1_30,33,0.325,-0.00405,0.00772,0.00865,0.0000881
2020_1_30,34,0.473,0.00616,0.00488,0.0076,0.000576
2020_1_30,35,1.73,0.0053,0.0187,0.0179,0.00575
2020_1_30,36,0.613,0.00647,0.00267,0.0134,0.00398
2020_1_30,37,0.288,0.000607,-0.00765,0.0112,0.00363
2020_1_30,38,0.691,-0.0136,0.00833,0.0134,.
2020_1_30,39,0.326,0.000922,-6.37E-04,0.00978,0.00243
2020_1_30,40,0.602,0.000388,0.0198,-0.00145,0.00731
2020_1_30,41,0.876,0.00471,0.00253,0.0157,0.00432
2020_1_30,42,0.302,-0.000699,0.00272,0.00456,0.00165
2020_1_30,44,0.417,0.00172,0.00116,0.0114,0.000894
2020_1_30,45,0.345,0.00587,0.00442,0.00876,0.00223
2020_1_30,46,-0.0439,.,-0.00168,.,0.00397
2020_1_30,47,0.529,-0.00358,0.00883,0.00742,0.00865
2020_1_30,48,1.11,0.0122,0.00539,0.014,0.013
2020_1_30,49,0.815,0.00267,-0.00805,0.0325,0.00294
2020_1_30,50,0.253,-0.00364,0.0109,0.00866,0.00981
2020_1_30,51,0.229,0.00411,-0.00323,0.00705,-0.00835
2020_1_30,53,0.677,0.000477,0.0109,0.0242,-0.00836
2020_1_30,54,0.487,-0.0000231,-0.0121,0.00092,0.045
