year,month,day,statefips,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020,1,16,36,0.00298,0.00306,0.00126,.00624,.00159,0.00548,.0015,.00247
2020,1,16,37,0.00953,0.00842,0.00599,.02,.00741,0.0162,.0107,.000459
2020,1,16,38,0.0062,-0.00722,0.0116,.0141,.0326,0.00435,.00168,.
2020,1,16,39,0.0044,0.00554,0.00105,.0109,.00556,0.00861,.0032,.000999
2020,1,16,40,0.00578,0.00861,0.00365,.00631,.00725,0.00503,.0108,-.0018
2020,1,16,41,0.0199,0.0149,0.0172,.0317,.016,0.0314,.0274,.00713
2020,1,16,42,0.00462,0.00217,0.00346,.00975,.00272,0.00853,.00496,.00125
2020,1,16,44,0.0043,0.00888,0.00243,.00409,.00171,0.0052,.00418,.0072
2020,1,16,45,0.00713,0.00634,0.00445,.016,.00647,0.00824,.00263,.00152
2020,1,16,46,0.0106,0.00895,0.00889,.,.,0.0139,.,.0000212
2020,1,16,47,0.00301,-2.8e-4,0.00244,.00946,.00366,0.002,.0034,-.00107
2020,1,16,48,0.00115,0.00119,-0.00318,.00917,-.00219,0.00643,.00057,-.00399
2020,1,16,49,0.00563,0.0042,7.26e-4,.0183,.00558,0.0151,-.00483,.00308
2020,1,16,50,0.00129,-0.0122,0.00448,.00329,.00509,-0.00783,.00761,-.00371
2020,1,16,51,0.00773,0.00778,0.00442,.012,.00505,0.0139,.00305,.00848
2020,1,16,53,0.0127,0.0135,0.00858,.0202,.0126,0.0129,.0155,.00923
2020,1,16,54,0.0042,0.00329,0.00231,.00959,.000409,0.0209,.00177,-.00457
2020,1,16,55,0.00356,0.00297,0.00184,.00866,.0033,0.00353,.00569,.0000652
2020,1,16,56,0.0194,0.0181,0.0166,.,.034,-0.0129,.0662,.0102
2020,1,17,1,0.00658,0.0049,0.00821,.00612,.00934,0.00997,.00866,-.00351
2020,1,17,2,0.0132,0.0301,0.0166,-.0131,-.00626,0.0857,-.0186,.0212
2020,1,17,4,0.00203,0.00201,9.05e-5,.00682,.00428,7.92e-4,.00355,-.000368
2020,1,17,5,0.00173,-0.00523,0.00291,.,.00704,0.00486,.,-.0319
2020,1,17,6,0.00518,0.00914,0.00266,.00856,.00534,0.00803,.00673,-.00177
2020,1,17,8,0.0133,0.00948,0.00968,.0212,.00908,0.0194,.0154,.00396
2020,1,17,9,0.00454,0.00558,0.00384,.00505,.00401,0.00852,.00586,.00189
2020,1,17,10,0.00855,0.00655,0.00637,.0148,.00468,0.00524,.0166,.00108
2020,1,17,11,0.00698,0.0166,0.00306,.01,.0103,0.0104,.00438,-.00324
2020,1,17,12,0.00503,0.00569,0.0019,.0114,.00433,0.0106,.00557,-.00115
2020,1,17,13,0.00738,0.0044,0.00511,.0149,.00813,0.0108,.00878,.000532
2020,1,17,15,0.0115,0.00324,0.00948,.,.0227,0.0215,-.00468,-.000837
2020,1,17,16,0.00624,0.0134,0.00258,.00375,.00223,-0.00384,.0304,-.00171
2020,1,17,17,0.00586,0.00572,0.00226,.0117,.00465,0.00801,.00846,-.0078
2020,1,17,18,0.00475,0.00521,0.00255,.00972,.00205,0.00964,.00359,.00271
2020,1,17,19,0.00945,0.00469,0.0108,.0141,.00153,0.0143,.0234,-.00173
2020,1,17,20,0.0121,0.0147,0.00894,.0161,.0223,0.015,.00733,.00412
2020,1,17,21,0.00334,6.59e-5,9.29e-5,.018,.00352,0.00551,.00394,.00392
2020,1,17,22,0.00353,4.7e-4,0.00273,.0112,.00381,0.0061,.00629,.00417
2020,1,17,23,0.00281,0.00242,0.00329,.00162,.00208,0.00293,.00192,.00638
2020,1,17,24,0.00486,0.00635,0.00167,.00896,.00311,0.0104,.00157,-.000643
2020,1,17,25,0.00789,0.0114,0.00481,.0111,.0068,0.0116,.00762,.00529
2020,1,17,26,0.00535,0.006,0.00205,.0116,.00586,0.00838,.00387,-.00073
2020,1,17,27,0.00703,0.00527,0.0057,.0106,.00815,0.0083,.00288,.00927
2020,1,17,28,0.00665,0.00953,0.00258,.00674,.0108,0.00393,.00788,.00446
2020,1,17,29,0.00674,0.00406,0.00643,.0115,.0117,0.00969,.00623,-.00641
2020,1,17,30,0.0181,0.00473,0.0195,.0309,.00875,0.0112,-.00355,.00273
2020,1,17,31,0.0165,0.0109,0.0152,.0249,.00197,0.0125,.0546,-.00384
2020,1,17,32,0.00365,0.00424,0.00109,.00864,.0026,0.00286,.00632,-.00237
2020,1,17,33,0.00385,0.00516,6.07e-4,.0101,.00517,0.00369,.00422,.00322
2020,1,17,34,0.00427,0.0034,0.00165,.00881,.00281,0.00681,.00383,.000621
2020,1,17,35,0.00214,0.00337,0.00172,.000351,.0083,-0.00125,.000361,.00377
2020,1,17,36,0.0051,0.00661,0.00289,.00853,.00399,0.00766,.00399,.00305
2020,1,17,37,0.012,0.0101,0.00886,.0229,.00864,0.0187,.0153,.0018
2020,1,17,38,0.0117,-4.54e-5,0.0163,.019,.0393,0.00911,.0087,.
2020,1,17,39,0.00593,0.00671,0.00274,.0127,.00683,0.0102,.00555,.00182
2020,1,17,40,0.0076,0.0114,0.00503,.00777,.00865,0.00759,.0125,-9.46e-06
2020,1,17,41,0.0256,0.0199,0.0228,.0385,.0204,0.0387,.0357,.00974
2020,1,17,42,0.00665,0.00504,0.00492,.0119,.00395,0.0117,.0071,.00214
2020,1,17,44,0.00649,0.0136,0.00368,.006,.00311,0.00772,.00783,.00918
2020,1,17,45,0.00907,0.0076,0.00626,.0196,.00803,0.0104,.00641,.00194
2020,1,17,46,0.0134,0.0157,0.0114,.,.,0.0149,.,-.00021
2020,1,17,47,0.00507,0.00177,0.00457,.0113,.00443,0.00498,.00443,.00175
2020,1,17,48,0.00381,0.00316,-1.56e-4,.012,-.0000792,0.00978,.00342,-.0027
2020,1,17,49,0.00879,0.00783,0.00399,.0207,.00758,0.0175,.00221,.00375
2020,1,17,50,0.00196,-0.00742,0.00457,.0019,.00508,-0.00557,.0104,-.00318
2020,1,17,51,0.00967,0.00982,0.00616,.0142,.00639,0.0159,.00599,.00897
2020,1,17,53,0.0177,0.00762,0.014,.0254,.0159,0.0186,.0254,.0122
2020,1,17,54,0.00656,0.00693,0.00464,.00973,.000387,0.0216,.00213,.00389
2020,1,17,55,0.00554,0.00623,0.00336,.00991,.00516,0.00624,.00708,.00221
2020,1,17,56,0.024,0.0216,0.0219,.,.0284,-0.00796,.0795,.01
2020,1,18,1,0.00905,0.00669,0.0118,.00723,.0106,0.0111,.0118,-.00164
2020,1,18,2,0.0176,0.0284,0.0218,-.00522,-.00503,0.0978,-.0106,.0201
2020,1,18,4,0.00335,0.00231,0.00188,.00818,.00512,-2.96e-5,.00538,.00153
2020,1,18,5,0.00296,-0.00473,0.00513,.,.00766,0.00697,.,-.0318
2020,1,18,6,0.00748,0.00926,0.00524,.0112,.00659,0.0105,.00978,-.000218
2020,1,18,8,0.0163,0.0125,0.0125,.0245,.0109,0.0238,.0191,.00631
2020,1,18,9,0.0059,0.00788,0.00476,.00653,.00518,0.0107,.0064,.00257
2020,1,18,10,0.0108,0.00929,0.00763,.0185,.00627,0.00841,.0177,.00242
2020,1,18,11,0.00955,0.0214,0.00568,.0123,.00984,0.0135,.00806,-.00226
2020,1,18,12,0.0073,0.00825,0.00426,.0131,.00684,0.0132,.00781,.000317
2020,1,18,13,0.00941,0.00638,0.0069,.0174,.01,0.0128,.0115,.00143
2020,1,18,15,0.015,0.00754,0.0122,.,.0232,0.0258,-.00165,-.000723
2020,1,18,16,0.0108,0.0174,0.00699,.00943,.00362,9.69e-5,.0424,.00339
2020,1,18,17,0.00788,0.00796,0.00395,.0142,.0064,0.0112,.011,-.00662
2020,1,18,18,0.0066,0.00676,0.00506,.0103,.00389,0.0112,.00586,.00398
2020,1,18,19,0.0126,0.00765,0.0131,.02,.00478,0.0191,.0267,-.000333
2020,1,18,20,0.0136,0.0165,0.00982,.0186,.0218,0.0189,.0101,.00751
2020,1,18,21,0.00557,0.00268,0.00178,.0209,.00427,0.00781,.00624,.00574
2020,1,18,22,0.00565,0.00291,0.00495,.0125,.00455,0.00714,.00924,.00561
2020,1,18,23,0.00391,0.00633,0.00365,.00137,.00294,0.00407,.00322,.00595
2020,1,18,24,0.00647,0.00889,0.00284,.0106,.004,0.0126,.00339,-2.40e-06
2020,1,18,25,0.00969,0.0128,0.00637,.0134,.00773,0.0143,.00931,.00711
2020,1,18,26,0.00745,0.00924,0.00332,.0141,.0072,0.0114,.00629,.000817
2020,1,18,27,0.00864,0.00763,0.00755,.0113,.0093,0.0105,.00503,.0111
2020,1,18,28,0.00764,0.01,0.00432,.00761,.00937,0.00647,.00967,.00168
2020,1,18,29,0.00816,0.0061,0.00777,.0122,.0129,0.0115,.00695,-.00502
2020,1,18,30,0.0219,0.00797,0.0231,.036,.0102,0.0152,-.00322,.00542
2020,1,18,31,0.0165,0.0119,0.0146,.025,.00202,0.0118,.0483,-.00277
2020,1,18,32,0.00525,0.00557,0.00271,.0106,.00371,0.00447,.00967,-.00264
2020,1,18,33,0.00511,0.00733,0.00127,.0119,.0056,0.0063,.00651,.00322
2020,1,18,34,0.00575,0.00528,0.00261,.0107,.00432,0.00848,.00583,.00152
2020,1,18,35,0.00528,0.00771,0.00407,.00267,.0107,0.00214,.00652,.00407
2020,1,18,36,0.00695,0.00984,0.00429,.0105,.00619,0.00949,.00612,.0035
2020,1,18,37,0.0141,0.0116,0.0114,.0253,.00982,0.0206,.0192,.00327
2020,1,18,38,0.0167,0.00648,0.0205,.0235,.045,0.0131,.015,.
